2011,8,30,1,-4.28296
2011,8,30,2,0.240592
2011,8,30,3,0.0593282
2011,8,30,4,0.356723
2011,8,30,5,0.475707
2011,8,30,6,0.430199
2011,8,30,7,NaN
2011,8,30,8,NaN
2011,8,30,9,NaN
2011,8,30,10,NaN
2011,8,30,11,NaN
2011,8,30,12,NaN
2011,8,30,13,NaN
2011,8,30,14,NaN
2011,8,30,15,NaN
2011,8,30,16,NaN
2011,8,30,17,NaN
2011,8,30,18,NaN
2011,8,30,19,NaN
2011,8,30,20,NaN
2011,8,30,21,NaN
2011,8,30,22,NaN
2011,8,30,23,NaN
2011,8,31,0,NaN
2011,8,31,1,-6.88364
2011,8,31,2,-0.615519
2011,8,31,3,0.0362309
2011,8,31,4,-0.0653735
2011,8,31,5,0.124415
2011,8,31,6,-1.02452
2011,8,31,7,-5.55475
2011,8,31,8,1.21421
2011,8,31,9,3.48544
2011,8,31,10,2.98289
2011,8,31,11,3.01012
2011,8,31,12,4.92045
2011,8,31,13,7.75041
2011,8,31,14,15.4472
2011,8,31,15,7.46817
2011,8,31,16,NaN
2011,8,31,17,NaN
2011,8,31,18,NaN
2011,8,31,19,NaN
2011,8,31,20,NaN
2011,8,31,21,NaN
2011,8,31,22,NaN
2011,8,31,23,NaN
2011,9,1,0,NaN
2011,9,1,1,-0.250662
2011,9,1,2,0.0231885
2011,9,1,3,-0.0238761
2011,9,1,4,0.00811419
2011,9,1,5,-0.00865358
2011,9,1,6,-0.141574
2011,9,1,7,0.132489
2011,9,1,8,0.717516
2011,9,1,9,0.50541
2011,9,1,10,0.435707
2011,9,1,11,0.147368
2011,9,1,12,0.0486753
2011,9,1,13,0.0127797
2011,9,1,14,0.00617225
2011,9,1,15,0.0205582
2011,9,1,16,0.0542508
2011,9,1,17,-0.137396
2011,9,1,18,NaN
2011,9,1,19,NaN
2011,9,1,20,NaN
2011,9,1,21,NaN
2011,9,1,22,NaN
2011,9,1,23,NaN
2011,9,2,0,NaN
2011,9,2,1,NaN
2011,9,2,2,NaN
2011,9,2,3,NaN
2011,9,2,4,NaN
2011,9,2,5,NaN
2011,9,2,6,NaN
2011,9,2,7,NaN
2011,9,2,8,NaN
2011,9,2,9,NaN
2011,9,2,10,NaN
2011,9,2,11,NaN
2011,9,2,12,NaN
2011,9,2,13,NaN
2011,9,2,14,NaN
2011,9,2,15,NaN
2011,9,2,16,NaN
2011,9,2,17,NaN
2011,9,2,18,NaN
2011,9,2,19,NaN
2011,9,2,20,NaN
2011,9,2,21,NaN
2011,9,2,22,NaN
2011,9,2,23,NaN
2011,9,3,0,NaN
2011,9,3,1,NaN
2011,9,3,2,NaN
2011,9,3,3,NaN
2011,9,3,4,NaN
2011,9,3,5,NaN
2011,9,3,6,NaN
2011,9,3,7,NaN
2011,9,3,8,NaN
2011,9,3,9,NaN
2011,9,3,10,NaN
2011,9,3,11,NaN
2011,9,3,12,NaN
2011,9,3,13,NaN
2011,9,3,14,NaN
2011,9,3,15,NaN
2011,9,3,16,NaN
2011,9,3,17,NaN
2011,9,3,18,NaN
2011,9,3,19,-0.00656068
2011,9,3,20,0.000284755
